transaction_id,customer_id,date,amount,transaction_type
T004658,C00016,2023-05-19,16940,Deposit
T004659,C02549,2023-04-29,9154,Withdrawal
T004660,C00553,2023-11-19,49183,Loan Payment
T004661,C00484,2023-10-02,9970,Deposit
T004662,C00966,2023-02-08,17501,Deposit
T004663,C02776,2023-10-27,7934,Deposit
T004664,C01674,2023-09-02,7460,Withdrawal
T004665,C01236,2023-08-21,17352,Deposit
T004666,C02432,2023-08-21,34407,Loan Payment
T004667,C02178,2023-01-27,1089,Deposit
T004668,C01239,2023-06-18,4780,Withdrawal
T004669,C02337,2023-01-25,12228,Withdrawal
T004670,C02308,2023-05-05,9437,Loan Payment
T004671,C01837,2023-06-16,21559,Loan Payment
T004672,C00915,2023-09-24,11900,Deposit
T004673,C02915,2023-01-11,28690,Loan Payment
T004674,C00973,2023-01-05,8733,Deposit
T004675,C02424,2023-01-31,15838,Deposit
T004676,C02673,2023-08-17,6652,Withdrawal
T004677,C00374,2023-06-29,17539,Deposit
T004678,C00534,2023-11-22,602,Withdrawal
T004679,C01274,2023-02-03,47969,Loan Payment
T004680,C00003,2023-11-24,991,Withdrawal
T004681,C00575,2023-09-22,11857,Withdrawal
T004682,C00943,2023-05-07,1733,Deposit
T004683,C01153,2023-10-01,14322,Withdrawal
T004684,C01119,2023-01-25,1765,Withdrawal
T004685,C01188,2023-05-19,30466,Loan Payment
T004686,C01532,2023-02-27,4100,Deposit
T004687,C00593,2023-01-20,8100,Loan Payment
T004688,C02451,2023-04-25,28789,Loan Payment
T004689,C02331,2023-02-18,9018,Deposit
T004690,C00471,2023-08-04,12315,Deposit
T004691,C02247,2023-07-11,6049,Deposit
T004692,C01367,2023-10-13,1313,Withdrawal
T004693,C01599,2023-06-15,8894,Loan Payment
T004694,C01642,2023-03-02,17638,Deposit
T004695,C02983,2023-07-05,14192,Deposit
T004696,C00434,2023-06-19,4587,Deposit
T004697,C00163,2023-06-30,13712,Deposit
T004698,C02765,2023-12-24,12708,Loan Payment
T004699,C01779,2023-06-29,18541,Deposit
T004700,C00839,2023-05-16,10591,Withdrawal
T004701,C02541,2023-04-14,1385,Deposit
T004702,C01625,2023-05-30,13557,Withdrawal
T004703,C00213,2023-12-07,3632,Withdrawal
T004704,C00559,2023-12-28,2402,Withdrawal
T004705,C00509,2023-11-18,19776,Loan Payment
T004706,C00858,2023-02-24,11087,Deposit
T004707,C01349,2023-01-17,21351,Loan Payment
T004708,C02181,2023-06-26,9981,Deposit
T004709,C00410,2023-03-15,14899,Deposit
T004710,C02557,2023-07-19,14391,Withdrawal
T004711,C01711,2023-03-03,10692,Withdrawal
T004712,C02148,2023-06-28,44283,Loan Payment
T004713,C01819,2023-10-23,4941,Deposit
T004714,C00034,2023-10-04,14671,Deposit
T004715,C02554,2023-02-05,15760,Deposit
T004716,C01056,2023-01-24,5692,Withdrawal
T004717,C01804,2023-02-06,8257,Deposit
T004718,C00200,2023-02-16,4073,Withdrawal
T004719,C00602,2023-03-10,1562,Withdrawal
T004720,C02907,2023-08-18,13516,Withdrawal
T004721,C01885,2023-11-19,11661,Loan Payment
T004722,C00325,2023-11-07,4499,Withdrawal
T004723,C00862,2023-02-16,4667,Deposit
T004724,C00777,2023-06-09,15932,Deposit
T004725,C00107,2023-05-31,4947,Deposit
T004726,C02600,2023-05-23,28714,Loan Payment
T004727,C00308,2023-08-28,10339,Deposit
T004728,C01528,2023-02-28,11912,Deposit
T004729,C00369,2023-03-18,15048,Deposit
T004730,C01722,2023-03-12,44004,Loan Payment
T004731,C02284,2023-02-01,16090,Loan Payment
T004732,C02236,2023-11-03,19043,Loan Payment
T004733,C00547,2023-04-07,32254,Loan Payment
T004734,C01671,2023-06-06,38047,Loan Payment
T004735,C00120,2023-04-23,15175,Loan Payment
T004736,C01846,2023-03-17,12213,Withdrawal
T004737,C01402,2023-04-30,10588,Withdrawal
T004738,C02010,2023-02-01,15353,Deposit
T004739,C02251,2023-09-15,15948,Deposit
T004740,C01506,2023-05-23,1224,Deposit
T004741,C00555,2023-11-21,17087,Deposit
T004742,C02112,2023-11-04,9408,Loan Payment
T004743,C01676,2023-08-18,13485,Deposit
T004744,C02149,2023-09-21,48808,Loan Payment
T004745,C00497,2023-10-07,16705,Loan Payment
T004746,C02487,2023-11-14,10585,Withdrawal
T004747,C01196,2023-11-16,1982,Withdrawal
T004748,C01465,2023-08-24,16885,Deposit
T004749,C02796,2023-10-05,19043,Loan Payment
T004750,C02481,2023-05-28,15306,Deposit
T004751,C01631,2023-07-11,4370,Withdrawal
T004752,C01173,2023-06-09,36696,Loan Payment
T004753,C01973,2023-07-14,3935,Withdrawal
T004754,C01246,2023-10-16,42563,Loan Payment
T004755,C00649,2023-06-04,11094,Withdrawal
T004756,C00623,2023-05-30,18367,Loan Payment
T004757,C00390,2023-06-12,1556,Withdrawal
T004758,C01045,2023-12-27,28332,Loan Payment
T004759,C00004,2023-10-23,6041,Withdrawal
T004760,C00770,2023-02-07,11851,Withdrawal
T004761,C02809,2023-10-27,12669,Withdrawal
T004762,C01444,2023-06-01,38117,Loan Payment
T004763,C02375,2023-10-09,21939,Loan Payment
T004764,C00470,2023-10-26,12128,Withdrawal
T004765,C01114,2023-11-22,28686,Loan Payment
T004766,C01756,2023-08-25,2096,Deposit
T004767,C00324,2023-07-23,9789,Withdrawal
T004768,C00186,2023-12-08,11999,Deposit
T004769,C01071,2023-08-02,9354,Withdrawal
T004770,C00608,2023-05-21,15730,Loan Payment
T004771,C02218,2023-12-17,10636,Loan Payment
T004772,C02044,2023-09-23,7741,Withdrawal
T004773,C01071,2023-12-24,24399,Loan Payment
T004774,C00316,2023-06-23,10194,Deposit
T004775,C01771,2023-04-12,26166,Loan Payment
T004776,C02124,2023-04-15,15715,Deposit
T004777,C02876,2023-06-28,11634,Withdrawal
T004778,C02541,2023-09-14,10231,Deposit
T004779,C02312,2023-12-02,3973,Deposit
T004780,C00594,2023-10-06,11583,Withdrawal
T004781,C00729,2023-08-13,21028,Loan Payment
T004782,C02833,2023-05-03,10464,Deposit
T004783,C02058,2023-12-02,11915,Deposit
T004784,C02831,2023-02-10,3035,Withdrawal
T004785,C00674,2023-07-24,1476,Deposit
T004786,C02497,2023-04-23,5819,Deposit
T004787,C00594,2023-06-20,13954,Withdrawal
T004788,C00823,2023-06-25,4757,Withdrawal
T004789,C01607,2023-09-07,5539,Withdrawal
T004790,C00301,2023-12-30,5124,Loan Payment
T004791,C02657,2023-09-06,4067,Withdrawal
T004792,C01230,2023-05-12,809,Withdrawal
T004793,C01738,2023-11-28,6146,Withdrawal
T004794,C02264,2023-09-18,7626,Withdrawal
T004795,C00864,2023-08-03,1055,Withdrawal
T004796,C01283,2023-06-21,9784,Loan Payment
T004797,C02729,2023-05-15,14502,Withdrawal
T004798,C02881,2023-10-24,7494,Withdrawal
T004799,C02936,2023-11-22,28852,Loan Payment
T004800,C02783,2023-11-11,5984,Withdrawal
T004801,C00764,2023-10-23,5687,Withdrawal
T004802,C02753,2023-09-18,5921,Deposit
T004803,C00105,2023-06-18,1954,Withdrawal
T004804,C01164,2023-01-17,13382,Withdrawal
T004805,C01544,2023-05-02,18823,Deposit
T004806,C01285,2023-12-14,10695,Deposit
T004807,C00077,2023-12-26,13217,Withdrawal
T004808,C00133,2023-12-24,7008,Deposit
T004809,C00866,2023-05-21,16417,Deposit
T004810,C02653,2023-02-12,41222,Loan Payment
T004811,C01967,2023-04-12,13435,Withdrawal
T004812,C02917,2023-06-13,16217,Deposit
T004813,C00783,2023-10-10,1063,Withdrawal
T004814,C00145,2023-08-08,10227,Deposit
T004815,C01973,2023-11-05,3936,Withdrawal
T004816,C00023,2023-05-07,14987,Withdrawal
T004817,C01800,2023-07-27,43665,Loan Payment
T004818,C00111,2023-12-24,13733,Deposit
T004819,C01687,2023-05-16,2307,Withdrawal
T004820,C01418,2023-11-19,18020,Deposit
T004821,C01544,2023-07-02,14040,Deposit
T004822,C02578,2023-02-04,15966,Deposit
T004823,C00170,2023-01-04,7736,Withdrawal
T004824,C01205,2023-10-07,42523,Loan Payment
T004825,C01781,2023-08-15,10806,Withdrawal
T004826,C00483,2023-04-26,6967,Withdrawal
T004827,C01283,2023-05-07,34208,Loan Payment
T004828,C02599,2023-05-31,6577,Deposit
T004829,C00022,2023-08-16,12897,Deposit
T004830,C00716,2023-10-18,1113,Deposit
T004831,C02037,2023-03-14,14123,Deposit
T004832,C02208,2023-06-18,10159,Loan Payment
T004833,C02977,2023-05-20,7333,Withdrawal
T004834,C02553,2023-10-07,12706,Deposit
T004835,C02008,2023-10-29,4639,Withdrawal
T004836,C00152,2023-02-27,8020,Deposit
T004837,C00297,2023-10-16,11945,Deposit
T004838,C02078,2023-05-23,28326,Loan Payment
T004839,C00074,2023-03-08,14642,Loan Payment
T004840,C00469,2023-10-02,31901,Loan Payment
T004841,C02386,2023-11-24,12564,Withdrawal
T004842,C02893,2023-10-22,9549,Withdrawal
T004843,C00251,2023-01-18,19533,Loan Payment
T004844,C01570,2023-03-10,5176,Loan Payment
T004845,C00458,2023-06-20,29825,Loan Payment
T004846,C01064,2023-07-25,11742,Withdrawal
T004847,C00085,2023-02-22,9704,Loan Payment
T004848,C01614,2023-05-09,39683,Loan Payment
T004849,C02738,2023-08-29,14989,Withdrawal
T004850,C01808,2023-08-29,3644,Withdrawal
T004851,C02974,2023-03-31,2496,Deposit
T004852,C02683,2023-11-20,12766,Withdrawal
T004853,C00906,2023-10-14,3602,Deposit
T004854,C01367,2023-09-16,19807,Deposit
T004855,C02112,2023-01-23,1362,Deposit
T004856,C00336,2023-07-20,41199,Loan Payment
T004857,C02441,2023-12-02,16473,Deposit
T004858,C00211,2023-01-16,11124,Deposit
T004859,C00296,2023-09-05,6351,Withdrawal
T004860,C01542,2023-12-14,32489,Loan Payment
T004861,C00904,2023-08-22,8762,Deposit
T004862,C01845,2023-01-22,29266,Loan Payment
T004863,C00636,2023-09-30,35055,Loan Payment
T004864,C00427,2023-03-05,5645,Withdrawal
T004865,C02953,2023-07-11,15297,Deposit
T004866,C02447,2023-01-26,3035,Withdrawal
T004867,C00729,2023-11-29,6587,Deposit
T004868,C01420,2023-01-27,31771,Loan Payment
T004869,C02431,2023-11-15,13579,Withdrawal
T004870,C00867,2023-11-11,43854,Loan Payment
T004871,C00302,2023-06-27,20286,Loan Payment
T004872,C01385,2023-02-15,20149,Loan Payment
T004873,C02956,2023-12-08,15554,Loan Payment
T004874,C00155,2023-12-23,18693,Deposit
T004875,C02301,2023-07-06,46217,Loan Payment
T004876,C02447,2023-04-27,34690,Loan Payment
T004877,C01392,2023-08-10,10537,Deposit
T004878,C00623,2023-03-28,20185,Loan Payment
T004879,C01264,2023-06-25,45398,Loan Payment
T004880,C02550,2023-10-25,9991,Deposit
T004881,C01722,2023-03-28,3329,Deposit
T004882,C00518,2023-11-16,1156,Deposit
T004883,C01305,2023-02-13,8197,Deposit
T004884,C02820,2023-07-21,43794,Loan Payment
T004885,C01803,2023-05-27,9900,Deposit
T004886,C01854,2023-05-10,4772,Withdrawal
T004887,C02787,2023-06-19,6331,Deposit
T004888,C00585,2023-08-09,17448,Deposit
T004889,C01807,2023-09-09,9069,Deposit
T004890,C02192,2023-04-20,11163,Withdrawal
T004891,C00152,2023-10-06,5051,Withdrawal
T004892,C02932,2023-09-15,6690,Withdrawal
T004893,C02106,2023-03-12,15303,Deposit
T004894,C02038,2023-03-15,5325,Withdrawal
T004895,C02148,2023-08-04,6882,Withdrawal
T004896,C02993,2023-10-08,7872,Withdrawal
T004897,C00788,2023-09-19,9594,Deposit
T004898,C00539,2023-08-03,17698,Deposit
T004899,C01163,2023-08-20,6203,Withdrawal
T004900,C02365,2023-01-25,40992,Loan Payment
T004901,C01775,2023-09-27,10886,Withdrawal
T004902,C01974,2023-06-16,30417,Loan Payment
T004903,C00177,2023-08-11,6002,Deposit
T004904,C01571,2023-03-14,7506,Deposit
T004905,C00304,2023-08-01,40264,Loan Payment
T004906,C02721,2023-11-28,1096,Withdrawal
T004907,C00498,2023-02-04,5612,Withdrawal
T004908,C01143,2023-01-14,36714,Loan Payment
T004909,C01312,2023-07-21,46604,Loan Payment
T004910,C00906,2023-06-27,732,Withdrawal
T004911,C02934,2023-09-04,7620,Deposit
T004912,C02743,2023-05-25,8898,Loan Payment
T004913,C02876,2023-02-24,8413,Deposit
T004914,C00059,2023-09-29,45694,Loan Payment
T004915,C01723,2023-07-13,12923,Deposit
T004916,C01467,2023-02-04,9952,Deposit
T004917,C00111,2023-05-10,6444,Deposit
T004918,C00430,2023-12-02,5815,Deposit
T004919,C02211,2023-02-13,42152,Loan Payment
T004920,C00177,2023-05-28,49843,Loan Payment
T004921,C01518,2023-12-05,19621,Deposit
T004922,C00617,2023-03-31,23713,Loan Payment
T004923,C02426,2023-05-29,6137,Withdrawal
T004924,C02464,2023-12-08,2002,Withdrawal
T004925,C02757,2023-12-07,927,Withdrawal
T004926,C00590,2023-05-05,18793,Loan Payment
T004927,C01590,2023-10-11,27967,Loan Payment
T004928,C00102,2023-06-30,33639,Loan Payment
T004929,C01355,2023-07-11,9618,Deposit
T004930,C02031,2023-02-05,32962,Loan Payment
T004931,C02766,2023-03-06,42772,Loan Payment
T004932,C01472,2023-05-07,34153,Loan Payment
T004933,C00971,2023-09-07,9368,Deposit
T004934,C00096,2023-08-16,46763,Loan Payment
T004935,C02975,2023-01-25,13301,Deposit
T004936,C01844,2023-11-23,15038,Deposit
T004937,C02118,2023-06-07,18419,Deposit
T004938,C01457,2023-09-07,11428,Withdrawal
T004939,C00426,2023-03-28,20558,Loan Payment
T004940,C01450,2023-01-05,1372,Withdrawal
T004941,C02014,2023-11-12,857,Withdrawal
T004942,C01090,2023-09-13,28968,Loan Payment
T004943,C01693,2023-03-05,16968,Deposit
T004944,C00067,2023-07-21,8062,Withdrawal
T004945,C01357,2023-02-09,14009,Deposit
T004946,C00680,2023-04-28,6723,Withdrawal
T004947,C01718,2023-10-27,31071,Loan Payment
T004948,C02875,2023-12-19,6026,Withdrawal
T004949,C02309,2023-12-16,6693,Deposit
T004950,C02560,2023-02-03,45880,Loan Payment
T004951,C01038,2023-10-06,9281,Loan Payment
T004952,C00165,2023-10-13,12939,Loan Payment
T004953,C01402,2023-09-01,7498,Deposit
T004954,C00390,2023-06-14,49840,Loan Payment
T004955,C00227,2023-09-14,10596,Withdrawal
T004956,C00114,2023-10-15,11150,Deposit
T004957,C01323,2023-10-30,19452,Deposit
T004958,C02206,2023-04-25,38928,Loan Payment
T004959,C01415,2023-04-07,11954,Deposit
T004960,C02413,2023-06-06,20049,Loan Payment
T004961,C01158,2023-06-23,49956,Loan Payment
T004962,C00725,2023-06-18,5771,Withdrawal
T004963,C01328,2023-10-09,44550,Loan Payment
T004964,C02700,2023-07-03,39165,Loan Payment
T004965,C01567,2023-04-20,1129,Deposit
T004966,C01317,2023-11-28,8613,Deposit
T004967,C02226,2023-08-12,15052,Deposit
T004968,C01492,2023-07-16,12352,Withdrawal
T004969,C02396,2023-01-08,12589,Loan Payment
T004970,C00543,2023-05-12,1731,Deposit
T004971,C01374,2023-07-25,11520,Withdrawal
T004972,C02501,2023-04-01,724,Withdrawal
T004973,C01162,2023-08-08,7194,Withdrawal
T004974,C02603,2023-01-30,6607,Loan Payment
T004975,C02464,2023-11-07,11830,Deposit
T004976,C00043,2023-10-20,5779,Withdrawal
T004977,C02104,2023-03-18,14553,Deposit
T004978,C00973,2023-01-31,7683,Deposit
T004979,C01270,2023-10-24,8714,Withdrawal
T004980,C00555,2023-11-03,27256,Loan Payment
T004981,C02713,2023-09-09,12662,Withdrawal
T004982,C01545,2023-10-08,3529,Withdrawal
T004983,C02069,2023-10-02,10882,Deposit
T004984,C01405,2023-05-06,2563,Withdrawal
T004985,C01779,2023-03-11,15793,Deposit
T004986,C01805,2023-11-17,18996,Loan Payment
T004987,C01277,2023-09-08,6192,Deposit
T004988,C02758,2023-03-23,12195,Deposit
T004989,C00216,2023-12-24,6681,Deposit
T004990,C00848,2023-02-06,5058,Withdrawal
T004991,C00775,2023-01-31,18592,Loan Payment
T004992,C01129,2023-09-18,21190,Loan Payment
T004993,C01868,2023-09-09,15844,Deposit
T004994,C01115,2023-05-02,33605,Loan Payment
T004995,C01673,2023-12-26,1141,Deposit
T004996,C01898,2023-12-22,13054,Deposit
T004997,C02939,2023-05-19,2881,Withdrawal
T004998,C02374,2023-11-06,10880,Deposit
T004999,C00503,2023-05-17,17569,Deposit
T005000,C02315,2023-08-06,34790,Loan Payment
T005001,C01071,2023-08-31,16405,Deposit
T005002,C01895,2023-12-16,13402,Deposit
T005003,C00959,2023-04-02,13679,Deposit
T005004,C00367,2023-09-28,14827,Withdrawal
T005005,C01404,2023-07-12,9283,Deposit
T005006,C00964,2023-11-16,15168,Deposit
T005007,C02067,2023-03-21,11523,Deposit
T005008,C01876,2023-09-10,18870,Loan Payment
T005009,C01839,2023-07-09,2662,Withdrawal
T005010,C00611,2023-12-05,13392,Deposit
T005011,C01123,2023-05-12,2729,Withdrawal
T005012,C00847,2023-08-10,2249,Withdrawal
T005013,C01284,2023-12-21,5565,Withdrawal
T005014,C00959,2023-06-20,4743,Withdrawal
T005015,C02514,2023-12-06,2435,Withdrawal
T005016,C02473,2023-08-13,6307,Loan Payment
T005017,C02674,2023-10-07,5416,Deposit
T005018,C02469,2023-10-07,10904,Deposit
T005019,C01776,2023-08-31,31147,Loan Payment
T005020,C01196,2023-02-03,6304,Deposit
T005021,C01457,2023-03-01,10120,Withdrawal
T005022,C01865,2023-06-03,14005,Deposit
T005023,C02755,2023-07-14,15584,Deposit
T005024,C01985,2023-04-26,15899,Deposit
T005025,C01139,2023-08-06,46238,Loan Payment
T005026,C01036,2023-01-04,1208,Deposit
T005027,C01774,2023-07-09,9174,Withdrawal
T005028,C00463,2023-07-19,7616,Withdrawal
T005029,C02026,2023-05-13,9723,Withdrawal
T005030,C02702,2023-02-24,7712,Deposit
T005031,C00753,2023-12-29,11774,Withdrawal
T005032,C01397,2023-06-17,12216,Deposit
T005033,C01148,2023-11-13,4768,Deposit
T005034,C00197,2023-10-14,7686,Withdrawal
T005035,C00426,2023-12-01,5053,Deposit
T005036,C02158,2023-10-04,8615,Withdrawal
T005037,C02725,2023-09-27,7387,Withdrawal
T005038,C02100,2023-01-27,5604,Deposit
T005039,C02869,2023-07-21,8547,Withdrawal
T005040,C01683,2023-10-06,46581,Loan Payment
T005041,C02423,2023-05-02,13181,Deposit
T005042,C02274,2023-04-23,35871,Loan Payment
T005043,C02711,2023-04-05,2056,Withdrawal
T005044,C00978,2023-12-14,15891,Loan Payment
T005045,C01962,2023-05-29,29806,Loan Payment
T005046,C02782,2023-09-23,29404,Loan Payment
T005047,C02906,2023-12-20,19035,Deposit
T005048,C02391,2023-12-11,12539,Withdrawal
T005049,C02940,2023-03-26,5626,Withdrawal
T005050,C01477,2023-08-13,16861,Deposit
T005051,C00651,2023-10-04,2253,Withdrawal
T005052,C02862,2023-05-12,16115,Deposit
T005053,C02029,2023-05-17,14902,Deposit
T005054,C02775,2023-11-17,10909,Loan Payment
T005055,C02430,2023-04-17,12879,Loan Payment
T005056,C02959,2023-06-21,6188,Withdrawal
T005057,C02720,2023-07-09,9281,Deposit
T005058,C01992,2023-01-23,567,Withdrawal
T005059,C00499,2023-12-22,43363,Loan Payment
T005060,C00101,2023-03-03,13203,Deposit
T005061,C02408,2023-05-06,6730,Deposit
T005062,C01758,2023-04-12,2089,Deposit
T005063,C00716,2023-06-30,44333,Loan Payment
T005064,C01689,2023-10-21,3824,Deposit
T005065,C01314,2023-04-12,1343,Deposit
T005066,C00406,2023-08-24,17264,Deposit
T005067,C00509,2023-09-30,18905,Deposit
T005068,C01258,2023-08-22,7559,Withdrawal
T005069,C01221,2023-03-09,40032,Loan Payment
T005070,C00457,2023-03-04,27574,Loan Payment
T005071,C00517,2023-06-07,15572,Loan Payment
T005072,C02737,2023-02-15,5610,Deposit
T005073,C01409,2023-01-31,2763,Withdrawal
T005074,C01669,2023-12-09,42177,Loan Payment
T005075,C02267,2023-03-07,31467,Loan Payment
T005076,C01922,2023-01-04,8445,Deposit
T005077,C01271,2023-12-24,9302,Deposit
T005078,C02820,2023-11-29,3047,Withdrawal
T005079,C01455,2023-03-07,20824,Loan Payment
T005080,C01113,2023-08-30,22533,Loan Payment
T005081,C02266,2023-09-23,34130,Loan Payment
T005082,C02486,2023-11-10,5967,Withdrawal
T005083,C00444,2023-08-15,7029,Withdrawal
T005084,C02443,2023-12-17,11062,Withdrawal
T005085,C00761,2023-03-02,14804,Withdrawal
T005086,C01435,2023-03-15,33689,Loan Payment
T005087,C02940,2023-06-15,19444,Deposit
T005088,C00582,2023-08-16,6985,Deposit
T005089,C02614,2023-02-27,18174,Deposit
T005090,C01510,2023-03-14,15417,Deposit
T005091,C00341,2023-06-15,15772,Deposit
T005092,C01628,2023-06-28,11189,Deposit
T005093,C00883,2023-08-26,6111,Withdrawal
T005094,C00466,2023-05-05,7139,Deposit
T005095,C00411,2023-02-24,17128,Deposit
T005096,C01262,2023-06-05,11239,Withdrawal
T005097,C00286,2023-08-23,10134,Deposit
T005098,C01790,2023-11-28,39712,Loan Payment
T005099,C00567,2023-11-30,6475,Withdrawal
T005100,C02810,2023-05-23,7938,Deposit
T005101,C01278,2023-09-29,45292,Loan Payment
T005102,C00078,2023-04-07,17398,Deposit
T005103,C00742,2023-11-25,17307,Deposit
T005104,C01627,2023-11-14,47172,Loan Payment
T005105,C02351,2023-08-08,22003,Loan Payment
T005106,C02122,2023-06-10,13640,Withdrawal
T005107,C01061,2023-04-30,10900,Loan Payment
T005108,C01132,2023-10-03,10831,Withdrawal
T005109,C00732,2023-06-19,9988,Withdrawal
T005110,C02076,2023-03-16,2008,Withdrawal
T005111,C01791,2023-07-09,9318,Loan Payment
T005112,C00782,2023-03-03,2168,Deposit
T005113,C00393,2023-06-24,21309,Loan Payment
T005114,C00060,2023-05-04,15105,Deposit
T005115,C00011,2023-01-11,12263,Deposit
T005116,C00685,2023-12-15,9439,Withdrawal
T005117,C02352,2023-01-16,12498,Deposit
T005118,C01979,2023-12-10,9492,Deposit
T005119,C02316,2023-06-02,10982,Loan Payment
T005120,C02964,2023-07-16,12934,Withdrawal
T005121,C01987,2023-04-21,8778,Deposit
T005122,C00471,2023-12-19,35172,Loan Payment
T005123,C01009,2023-04-28,2287,Deposit
T005124,C00360,2023-02-10,4893,Withdrawal
T005125,C02459,2023-01-20,8269,Loan Payment
T005126,C01101,2023-03-07,10979,Loan Payment
T005127,C00804,2023-10-27,10172,Withdrawal
T005128,C00878,2023-11-12,47676,Loan Payment
T005129,C02785,2023-12-25,11549,Withdrawal
T005130,C00054,2023-07-11,13416,Loan Payment
T005131,C00113,2023-06-28,11246,Withdrawal
T005132,C01168,2023-04-27,20191,Loan Payment
T005133,C02391,2023-10-20,18282,Loan Payment
T005134,C00621,2023-04-20,9789,Loan Payment
T005135,C00051,2023-02-03,2499,Deposit
T005136,C01670,2023-11-21,8087,Deposit
T005137,C01489,2023-02-01,3739,Withdrawal
T005138,C02380,2023-06-11,12560,Deposit
T005139,C00638,2023-10-07,2673,Withdrawal
T005140,C01184,2023-06-28,4917,Withdrawal
T005141,C02712,2023-05-26,5146,Withdrawal
T005142,C01910,2023-03-19,5307,Deposit
T005143,C00386,2023-02-26,15013,Deposit
T005144,C00896,2023-01-29,12687,Deposit
T005145,C01099,2023-04-25,16653,Deposit
T005146,C00490,2023-09-24,3105,Withdrawal
T005147,C00390,2023-02-28,8250,Withdrawal
T005148,C00527,2023-06-11,40365,Loan Payment
T005149,C00694,2023-12-25,5139,Withdrawal
T005150,C00075,2023-05-17,8147,Loan Payment
T005151,C00838,2023-11-16,19725,Deposit
T005152,C00644,2023-02-12,49036,Loan Payment
